id,user_id,vehicle_id,service_mode,home_service_address,customer_concern,ticket_status,request_date
132,272,73,walk_in,None,,approved,2026-03-05 21:41:50
133,273,74,walk_in,None,,approved,2026-02-20 10:03:26
134,274,75,walk_in,None,,approved,2026-01-24 10:59:21
135,274,75,walk_in,None,,approved,2026-03-25 20:04:53
136,275,76,walk_in,None,,approved,2026-02-19 19:06:36
137,275,76,walk_in,None,,approved,2026-04-04 19:39:18
138,276,77,walk_in,None,,approved,2026-02-25 23:17:32
139,277,78,walk_in,None,,approved,2026-01-23 12:59:18
140,278,79,walk_in,None,,approved,2026-01-31 19:37:09
141,278,79,walk_in,None,,approved,2026-03-17 16:09:30
142,278,79,walk_in,None,,approved,2026-04-29 18:42:42
143,279,80,walk_in,None,,approved,2026-02-21 10:49:30
144,279,80,walk_in,None,,approved,2026-03-26 20:26:10
145,280,81,walk_in,None,,approved,2026-02-21 13:15:21
146,280,81,walk_in,None,,approved,2026-04-04 19:49:14
147,280,81,walk_in,None,,approved,2026-04-28 21:41:13
148,281,82,walk_in,None,,approved,2026-02-27 19:30:52
149,282,83,walk_in,None,,approved,2026-02-22 04:49:35
150,282,83,walk_in,None,,approved,2026-04-04 07:46:38
151,283,84,walk_in,None,,approved,2026-03-03 17:06:16
152,283,84,walk_in,None,,approved,2026-02-24 03:40:06
153,284,85,walk_in,None,,approved,2026-02-20 20:04:29
154,285,86,walk_in,None,,approved,2026-02-11 20:36:03
155,285,86,walk_in,None,,approved,2026-03-16 21:33:31
156,286,87,walk_in,None,,approved,2026-01-30 10:33:43
157,287,88,walk_in,None,,approved,2026-02-01 05:53:45
158,287,88,walk_in,None,,approved,2026-02-19 18:49:51
159,287,88,walk_in,None,,approved,2026-04-02 12:55:14
160,288,89,walk_in,None,,approved,2026-01-22 20:18:45
161,288,89,walk_in,None,,approved,2026-03-11 06:11:41
162,288,89,walk_in,None,,approved,2026-04-29 18:43:43
163,289,90,walk_in,None,,approved,2026-01-21 13:18:08
164,289,90,walk_in,None,,approved,2026-03-15 00:54:23
165,290,91,walk_in,None,,approved,2026-02-10 01:09:07
166,290,91,walk_in,None,,approved,2026-02-17 09:28:31
167,291,92,walk_in,None,,approved,2026-02-14 01:51:15
168,292,93,walk_in,None,,approved,2026-02-07 14:57:45
169,292,93,walk_in,None,,approved,2026-02-27 08:00:43
170,293,94,walk_in,None,,approved,2026-02-13 09:44:41
171,293,94,walk_in,None,,approved,2026-02-22 15:05:51
172,293,94,walk_in,None,,approved,2026-04-13 06:26:17
173,294,95,walk_in,None,,approved,2026-03-06 08:18:03
174,295,96,walk_in,None,,approved,2026-02-11 17:13:46
175,295,96,walk_in,None,,approved,2026-03-31 20:42:17
176,295,96,walk_in,None,,approved,2026-03-22 05:53:16
177,296,97,walk_in,None,,approved,2026-03-06 05:05:25
178,296,97,walk_in,None,,approved,2026-02-23 09:04:06
179,297,98,walk_in,None,,approved,2026-02-21 10:03:53
180,297,98,walk_in,None,,approved,2026-02-25 08:59:37
181,298,99,walk_in,None,,approved,2026-02-06 07:01:46
182,298,99,walk_in,None,,approved,2026-03-26 10:44:03
183,299,100,walk_in,None,,approved,2026-02-09 17:26:06
184,299,100,walk_in,None,,approved,2026-04-01 04:41:10
185,300,101,walk_in,None,,approved,2026-03-03 01:48:17
186,301,102,walk_in,None,,approved,2026-02-10 03:12:56
187,301,102,walk_in,None,,approved,2026-03-05 03:27:34
188,302,103,walk_in,None,,approved,2026-02-25 14:28:20
189,302,103,walk_in,None,,approved,2026-03-09 06:35:26
190,302,103,walk_in,None,,approved,2026-04-03 14:12:59
191,303,104,walk_in,None,,approved,2026-02-23 02:10:23
192,303,104,walk_in,None,,approved,2026-03-16 02:52:00
193,304,105,walk_in,None,,approved,2026-02-03 12:27:10
194,305,106,walk_in,None,,approved,2026-02-15 19:34:14
195,305,106,walk_in,None,,approved,2026-02-25 20:41:02
196,305,106,walk_in,None,,approved,2026-03-23 17:23:03
197,306,107,walk_in,None,,approved,2026-02-02 01:59:28
198,306,107,walk_in,None,,approved,2026-04-01 13:38:05
199,307,108,walk_in,None,,approved,2026-03-08 13:32:13
200,308,109,walk_in,None,,approved,2026-02-18 04:37:31
201,308,109,walk_in,None,,approved,2026-03-28 15:08:29
202,309,110,walk_in,None,,approved,2026-01-31 15:27:43
203,309,110,walk_in,None,,approved,2026-04-02 00:20:11
204,309,110,walk_in,None,,approved,2026-03-31 19:47:45
205,310,111,walk_in,None,,approved,2026-02-03 01:42:10
206,310,111,walk_in,None,,approved,2026-04-05 01:40:27
207,311,112,walk_in,None,,approved,2026-02-10 12:28:13
208,311,112,walk_in,None,,approved,2026-03-03 00:50:56
209,312,113,walk_in,None,,approved,2026-02-27 21:40:18
210,312,113,walk_in,None,,approved,2026-04-01 11:59:21
211,313,114,walk_in,None,,approved,2026-01-30 10:57:56
212,313,114,walk_in,None,,approved,2026-03-18 04:02:42
213,313,114,walk_in,None,,approved,2026-05-01 17:34:49
214,314,115,walk_in,None,,approved,2026-01-24 10:27:50
215,314,115,walk_in,None,,approved,2026-03-14 18:22:45
216,314,115,walk_in,None,,approved,2026-03-23 21:26:41
217,315,116,walk_in,None,,approved,2026-02-06 10:44:21
218,316,117,walk_in,None,,approved,2026-02-12 12:42:48
219,317,118,walk_in,None,,approved,2026-01-29 11:39:29
220,317,118,walk_in,None,,approved,2026-04-01 10:54:37
221,318,119,walk_in,None,,approved,2026-02-03 22:23:10
222,319,120,walk_in,None,,approved,2026-01-30 09:22:13
223,319,120,walk_in,None,,approved,2026-03-06 22:16:03
224,320,121,walk_in,None,,approved,2026-02-19 20:29:19
225,321,122,walk_in,None,,approved,2026-01-30 09:12:00
226,321,122,walk_in,None,,approved,2026-03-02 23:22:40
227,322,123,walk_in,None,,approved,2026-02-04 06:28:07
228,322,123,walk_in,None,,approved,2026-03-06 11:37:57
229,323,124,walk_in,None,,approved,2026-02-02 08:36:15
230,324,125,walk_in,None,,approved,2026-02-17 15:53:10
231,324,125,walk_in,None,,approved,2026-03-17 06:25:18
232,324,125,walk_in,None,,approved,2026-04-01 20:27:13
233,325,126,walk_in,None,,approved,2026-01-28 22:03:55
234,325,126,walk_in,None,,approved,2026-02-25 13:13:15
235,326,127,walk_in,None,,approved,2026-02-13 13:20:30
236,326,127,walk_in,None,,approved,2026-02-25 01:19:38
237,326,127,walk_in,None,,approved,2026-04-25 01:25:55
238,327,128,walk_in,None,,approved,2026-02-07 12:19:50
239,327,128,walk_in,None,,approved,2026-03-29 17:19:30
240,328,129,walk_in,None,,approved,2026-02-19 03:18:07
241,328,129,walk_in,None,,approved,2026-03-28 07:50:12
242,329,130,walk_in,None,,approved,2026-02-04 15:09:02
243,330,131,walk_in,None,,approved,2026-03-06 13:03:43
244,330,131,walk_in,None,,approved,2026-03-14 01:48:22
245,331,132,walk_in,None,,approved,2026-01-24 01:12:16
246,332,133,walk_in,None,,approved,2026-01-29 04:22:28
247,332,133,walk_in,None,,approved,2026-02-22 06:03:48
248,333,134,walk_in,None,,approved,2026-02-27 07:15:46
249,334,135,walk_in,None,,approved,2026-02-04 08:43:19
250,335,136,walk_in,None,,approved,2026-02-15 19:16:25
251,335,136,walk_in,None,,approved,2026-03-22 17:04:48
252,335,136,walk_in,None,,approved,2026-03-28 12:22:31
253,336,137,walk_in,None,,approved,2026-01-28 15:17:10
254,336,137,walk_in,None,,approved,2026-02-18 06:13:16
255,337,138,walk_in,None,,approved,2026-02-19 18:44:50
256,337,138,walk_in,None,,approved,2026-03-01 01:39:03
257,337,138,walk_in,None,,approved,2026-03-29 10:03:21
258,338,139,walk_in,None,,approved,2026-03-08 10:13:03
259,339,140,walk_in,None,,approved,2026-01-26 22:35:38
260,340,141,walk_in,None,,approved,2026-03-07 04:17:13
261,341,142,walk_in,None,,approved,2026-02-05 04:03:45
262,341,142,walk_in,None,,approved,2026-03-06 13:05:55
263,342,143,walk_in,None,,approved,2026-02-17 02:03:02
264,342,143,walk_in,None,,approved,2026-03-16 13:26:42
265,343,144,walk_in,None,,approved,2026-03-01 16:12:59
266,343,144,walk_in,None,,approved,2026-02-23 07:55:31
267,344,145,walk_in,None,,approved,2026-01-27 10:45:15
268,344,145,walk_in,None,,approved,2026-03-27 19:47:10
269,345,146,walk_in,None,,approved,2026-02-13 01:47:49
270,345,146,walk_in,None,,approved,2026-04-07 05:24:23
271,346,147,walk_in,None,,approved,2026-01-30 15:23:04
272,347,148,walk_in,None,,approved,2026-02-23 17:19:26
273,347,148,walk_in,None,,approved,2026-04-05 08:36:16
274,347,148,walk_in,None,,approved,2026-03-20 06:53:57
275,348,149,walk_in,None,,approved,2026-02-02 12:12:29
276,348,149,walk_in,None,,approved,2026-02-27 04:36:10
277,348,149,walk_in,None,,approved,2026-05-03 04:28:50
278,349,150,walk_in,None,,approved,2026-02-23 06:03:24
279,349,150,walk_in,None,,approved,2026-03-22 10:39:58
280,350,151,walk_in,None,,approved,2026-02-09 08:26:00
281,351,152,walk_in,None,,approved,2026-01-19 11:39:24
282,352,153,walk_in,None,,approved,2026-01-19 13:15:54
283,352,153,walk_in,None,,approved,2026-02-26 06:52:24
284,353,154,walk_in,None,,approved,2026-02-21 20:21:17
285,353,154,walk_in,None,,approved,2026-03-10 12:04:36
286,354,155,walk_in,None,,approved,2026-01-25 00:21:32
287,355,156,walk_in,None,,approved,2026-02-10 23:12:49
288,355,156,walk_in,None,,approved,2026-04-06 00:57:11
289,356,157,walk_in,None,,approved,2026-01-23 09:15:31
290,356,157,walk_in,None,,approved,2026-03-17 17:25:02
291,356,157,walk_in,None,,approved,2026-04-15 10:35:12
292,357,158,walk_in,None,,approved,2026-02-10 09:58:57
293,358,159,walk_in,None,,approved,2026-02-02 01:03:23
294,359,160,walk_in,None,,approved,2026-01-21 16:07:58
295,360,161,walk_in,None,,approved,2026-01-26 08:09:12
296,360,161,walk_in,None,,approved,2026-04-06 03:23:16
297,360,161,walk_in,None,,approved,2026-04-19 13:00:58
298,361,162,walk_in,None,,approved,2026-01-23 00:02:24
299,361,162,walk_in,None,,approved,2026-03-29 17:12:23
300,362,163,walk_in,None,,approved,2026-01-20 22:50:10
301,363,164,walk_in,None,,approved,2026-01-29 10:07:49
302,363,164,walk_in,None,,approved,2026-03-26 17:25:25
303,363,164,walk_in,None,,approved,2026-04-27 00:26:45
304,364,165,walk_in,None,,approved,2026-02-18 21:01:24
305,364,165,walk_in,None,,approved,2026-03-20 07:08:59
306,365,166,walk_in,None,,approved,2026-02-16 05:42:06
307,366,167,walk_in,None,,approved,2026-01-30 04:51:46
308,366,167,walk_in,None,,approved,2026-03-20 09:02:31
309,367,168,walk_in,None,,approved,2026-02-08 08:49:02
310,367,168,walk_in,None,,approved,2026-03-10 18:39:03
311,367,168,walk_in,None,,approved,2026-03-29 23:10:15
312,368,169,walk_in,None,,approved,2026-02-12 10:01:19
313,369,170,walk_in,None,,approved,2026-02-04 02:01:00
314,370,171,walk_in,None,,approved,2026-01-25 21:30:36
315,370,171,walk_in,None,,approved,2026-03-09 04:13:38
316,371,172,walk_in,None,,approved,2026-01-21 23:46:29
317,371,172,walk_in,None,,approved,2026-03-24 13:59:12
318,371,172,walk_in,None,,approved,2026-04-04 01:32:31
319,372,173,walk_in,None,,approved,2026-02-21 13:57:54
320,372,173,walk_in,None,,approved,2026-03-03 06:11:48
321,372,173,walk_in,None,,approved,2026-04-05 21:56:23
322,373,174,walk_in,None,,approved,2026-01-28 20:04:48
323,373,174,walk_in,None,,approved,2026-02-25 15:46:36
324,374,175,walk_in,None,,approved,2026-01-17 23:20:17
325,374,175,walk_in,None,,approved,2026-04-05 22:24:24
326,375,176,walk_in,None,,approved,2026-02-01 12:02:50
327,375,176,walk_in,None,,approved,2026-03-14 17:16:54
328,375,176,walk_in,None,,approved,2026-05-01 13:31:43
329,376,177,walk_in,None,,approved,2026-02-23 14:25:47
330,376,177,walk_in,None,,approved,2026-03-27 07:16:08
331,377,178,walk_in,None,,approved,2026-02-01 12:53:03
332,377,178,walk_in,None,,approved,2026-03-18 16:18:46
333,378,179,walk_in,None,,approved,2026-02-24 06:02:18
334,378,179,walk_in,None,,approved,2026-03-24 07:46:35
335,379,180,walk_in,None,,approved,2026-02-08 08:13:07
336,379,180,walk_in,None,,approved,2026-02-24 06:14:04
337,380,181,walk_in,None,,approved,2026-02-28 02:24:42
338,381,182,walk_in,None,,approved,2026-02-26 16:07:45
339,381,182,walk_in,None,,approved,2026-03-13 07:35:30
340,382,183,walk_in,None,,approved,2026-02-15 11:17:36
341,382,183,walk_in,None,,approved,2026-03-14 07:23:33
342,383,184,walk_in,None,,approved,2026-02-03 05:53:48
343,384,185,walk_in,None,,approved,2026-02-15 23:17:58
344,384,185,walk_in,None,,approved,2026-02-28 17:12:14
345,385,186,walk_in,None,,approved,2026-02-06 21:15:52
346,385,186,walk_in,None,,approved,2026-03-07 02:35:14
347,385,186,walk_in,None,,approved,2026-03-29 21:05:35
348,386,187,walk_in,None,,approved,2026-01-27 12:56:52
349,387,188,walk_in,None,,approved,2026-03-05 22:37:02
350,387,188,walk_in,None,,approved,2026-02-22 17:42:53
351,388,189,walk_in,None,,approved,2026-02-14 12:50:17
352,389,190,walk_in,None,,approved,2026-03-04 01:19:56
353,389,190,walk_in,None,,approved,2026-03-23 13:10:50
354,390,191,walk_in,None,,approved,2026-03-06 08:36:01
355,391,192,walk_in,None,,approved,2026-02-01 23:18:07
356,392,193,walk_in,None,,approved,2026-02-11 14:29:36
357,393,194,walk_in,None,,approved,2026-01-27 16:23:34
358,393,194,walk_in,None,,approved,2026-02-26 11:05:39
359,394,195,walk_in,None,,approved,2026-02-14 22:25:13
360,395,196,walk_in,None,,approved,2026-02-26 22:29:30
361,396,197,walk_in,None,,approved,2026-02-22 17:33:50
362,397,198,walk_in,None,,approved,2026-02-08 17:25:37
363,397,198,walk_in,None,,approved,2026-03-23 16:43:11
364,398,199,walk_in,None,,approved,2026-02-19 10:01:44
365,399,200,walk_in,None,,approved,2026-02-01 05:28:05
366,400,201,walk_in,None,,approved,2026-02-19 23:40:09
367,401,202,walk_in,None,,approved,2026-03-01 11:59:39
368,401,202,walk_in,None,,approved,2026-03-21 01:08:58
369,402,203,walk_in,None,,approved,2026-02-02 02:36:54
370,402,203,walk_in,None,,approved,2026-03-18 01:57:39
371,403,204,walk_in,None,,approved,2026-03-02 13:38:01
372,403,204,walk_in,None,,approved,2026-03-11 06:36:22
373,404,205,walk_in,None,,approved,2026-02-23 05:44:57
374,405,206,walk_in,None,,approved,2026-01-31 19:13:05
375,405,206,walk_in,None,,approved,2026-03-24 10:14:32
376,406,207,walk_in,None,,approved,2026-02-27 16:22:10
377,406,207,walk_in,None,,approved,2026-04-07 09:31:59
378,407,208,walk_in,None,,approved,2026-01-28 06:49:34
379,407,208,walk_in,None,,approved,2026-03-24 15:18:22
380,407,208,walk_in,None,,approved,2026-04-01 10:38:03
381,408,209,walk_in,None,,approved,2026-02-20 10:08:07
382,409,210,walk_in,None,,approved,2026-01-30 11:11:35
383,409,210,walk_in,None,,approved,2026-03-28 08:13:39
384,410,211,walk_in,None,,approved,2026-02-13 12:03:18
385,410,211,walk_in,None,,approved,2026-02-28 14:09:23
386,410,211,walk_in,None,,approved,2026-05-03 18:30:07
387,411,212,walk_in,None,,approved,2026-02-10 09:17:01
388,411,212,walk_in,None,,approved,2026-04-05 06:56:22
389,412,213,walk_in,None,,approved,2026-01-26 09:49:41
390,413,214,walk_in,None,,approved,2026-01-23 06:02:36
391,414,215,walk_in,None,,approved,2026-01-29 07:35:46
392,415,216,walk_in,None,,approved,2026-02-23 22:57:10
393,415,216,walk_in,None,,approved,2026-02-26 10:15:30
394,416,217,walk_in,None,,approved,2026-01-31 09:27:49
395,416,217,walk_in,None,,approved,2026-03-29 17:08:21
396,417,218,walk_in,None,,approved,2026-02-02 19:45:07
397,417,218,walk_in,None,,approved,2026-03-25 11:32:46
398,418,219,walk_in,None,,approved,2026-01-29 12:16:53
399,419,220,walk_in,None,,approved,2026-02-11 22:44:19
400,419,220,walk_in,None,,approved,2026-02-16 18:29:43
401,419,220,walk_in,None,,approved,2026-04-25 16:59:38
402,420,221,walk_in,None,,approved,2026-02-23 02:44:42
403,421,222,walk_in,None,,approved,2026-02-22 13:00:24
404,422,223,walk_in,None,,approved,2026-02-21 07:30:28
405,422,223,walk_in,None,,approved,2026-03-10 01:02:09
406,422,223,walk_in,None,,approved,2026-04-07 20:55:51
407,423,224,walk_in,None,,approved,2026-03-06 12:51:15
408,423,224,walk_in,None,,approved,2026-03-05 14:44:10
409,424,225,walk_in,None,,approved,2026-02-13 04:57:17
410,424,225,walk_in,None,,approved,2026-03-13 03:04:23
411,424,225,walk_in,None,,approved,2026-04-18 22:22:02
412,425,226,walk_in,None,,approved,2026-01-22 03:09:36
413,425,226,walk_in,None,,approved,2026-03-07 11:11:39
414,426,227,walk_in,None,,approved,2026-02-27 17:17:49
415,426,227,walk_in,None,,approved,2026-03-21 00:42:20
416,426,227,walk_in,None,,approved,2026-04-10 13:22:37
417,427,228,walk_in,None,,approved,2026-02-16 23:43:06
418,428,229,walk_in,None,,approved,2026-01-22 15:21:59
419,429,230,walk_in,None,,approved,2026-03-03 15:24:36
420,429,230,walk_in,None,,approved,2026-03-20 10:28:16
421,430,231,walk_in,None,,approved,2026-01-29 19:16:58
422,430,231,walk_in,None,,approved,2026-02-22 10:40:44
423,430,231,walk_in,None,,approved,2026-04-22 07:19:39
424,431,232,walk_in,None,,approved,2026-02-14 19:57:09
425,431,232,walk_in,None,,approved,2026-02-22 03:17:03
426,432,233,walk_in,None,,approved,2026-02-06 00:37:29
427,433,234,walk_in,None,,approved,2026-02-19 03:52:12
428,433,234,walk_in,None,,approved,2026-02-16 22:20:21
429,434,235,walk_in,None,,approved,2026-02-25 10:31:13
430,435,236,walk_in,None,,approved,2026-02-21 12:22:25
431,435,236,walk_in,None,,approved,2026-03-14 00:13:33
432,436,237,walk_in,None,,approved,2026-01-27 09:30:53
433,436,237,walk_in,None,,approved,2026-02-27 08:18:03
434,436,237,walk_in,None,,approved,2026-04-23 17:21:48
435,437,238,walk_in,None,,approved,2026-02-22 21:48:09
436,438,239,walk_in,None,,approved,2026-02-04 22:21:51
437,438,239,walk_in,None,,approved,2026-04-06 22:04:41
438,439,240,walk_in,None,,approved,2026-03-07 22:52:49
439,440,241,walk_in,None,,approved,2026-03-06 14:40:24
440,440,241,walk_in,None,,approved,2026-02-20 03:01:08
441,441,242,walk_in,None,,approved,2026-02-23 04:23:29
442,442,243,walk_in,None,,approved,2026-03-03 23:11:49
443,442,243,walk_in,None,,approved,2026-02-18 23:19:19
444,443,244,walk_in,None,,approved,2026-03-07 06:55:17
445,444,245,walk_in,None,,approved,2026-02-15 23:06:10
446,445,246,walk_in,None,,approved,2026-02-11 22:12:50
447,445,246,walk_in,None,,approved,2026-03-27 18:40:21
448,446,247,walk_in,None,,approved,2026-02-06 22:46:07
449,447,248,walk_in,None,,approved,2026-02-19 15:31:07
450,447,248,walk_in,None,,approved,2026-02-19 11:52:19
451,447,248,walk_in,None,,approved,2026-03-19 12:16:59
452,448,249,walk_in,None,,approved,2026-02-18 05:32:41
453,448,249,walk_in,None,,approved,2026-03-20 15:15:50
454,449,250,walk_in,None,,approved,2026-02-03 19:38:47
455,450,251,walk_in,None,,approved,2026-01-24 08:47:18
456,451,252,walk_in,None,,approved,2026-02-01 19:38:36
457,451,252,walk_in,None,,approved,2026-04-03 16:02:31
458,452,253,walk_in,None,,approved,2026-01-23 18:47:07
459,453,254,walk_in,None,,approved,2026-03-02 20:59:45
460,454,255,walk_in,None,,approved,2026-02-28 12:32:09
461,454,255,walk_in,None,,approved,2026-03-26 18:45:55
462,454,255,walk_in,None,,approved,2026-03-25 01:14:56
463,455,256,walk_in,None,,approved,2026-01-21 21:43:54
464,456,257,walk_in,None,,approved,2026-02-25 08:15:30
